2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Premium Bluetooh Sound Bar Speaker,Accessories,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,412,Urban based,Silver,Cust_APAC,EMEA,59.36819215,1496.12,2018.57607,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Tungsten E LED TV,LED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,902,Active Singles,Gold,Cust_AMERICAS,AMERICAS,-26.6617729,-210.66,632.88612,78.498
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,CompCell RX3,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,589,Others,Silver,Cust_APAC,APAC,-49.90145777,-306.37,491.77395,105.732
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Maintenance,Maintenance,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,679,Active Singles,Gold,Cust_AMERICAS,AMERICAS,92.16880238,2565.62,2229.67161,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 32gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,398,Active Singles,Gold,Cust_EMEA,APAC,30.87225731,348.52,904.25691,100.125
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,AMOLED 36X Standard,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,213,Urban based,Silver,Cust_EMEA,AMERICAS,1.974496663,14.23,577.27269,82.503
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,LED HD Television,LED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,379,Active Singles,Non Member,Cust_AMERICAS,AMERICAS,54.65565961,1206.95,1768.83228,97.722
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,10X Smart Phone,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,664,Baby Boomers,Gold,Cust_APAC,APAC,23.8595917,233.28,783.15372,117.747
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,PocketFun ES,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,653,Active Singles,Referrals,Cust_AMERICAS,APAC,30.95217009,454.35,1175.79591,100.926
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 32gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,485,Rural based,Silver,Cust_APAC,EMEA,-89.48605707,-883.12,790.49088,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,10X Smart Phone,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,49,Urban based,Silver,Cust_EMEA,AMERICAS,-9.059770306,-76.44,675.82773,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,CompCell RX3,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,24,Others,Referrals,Cust_APAC,AMERICAS,-15.04765298,-84.47,449.64135,40.851
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Roving Pro Video Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,40,Active Singles,Silver,Cust_EMEA,APAC,42.7714229,517.5,969.14592,33.642
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,"\"Cosmic 5\"\" G6\"",Smart Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,902,Active Singles,Gold,Cust_AMERICAS,EMEA,46.21270449,774.28,1342.05147,82.503
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Wirefree Charger,Accessories,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,562,Students,Non Member,Cust_APAC,EMEA,-703.4875377,-1470.5,167.43303,155.394
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 16gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,199,Active Singles,Gold,Cust_AMERICAS,AMERICAS,66.11304447,927.09,1123.22628,40.851
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,AMOLED HD Television,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,833,Rural based,Platinum,Cust_AMERICAS,AMERICAS,59.93248204,1077.61,1440.23004,66.483
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Roving Pro Video Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,811,Seniors,Non Member,Cust_EMEA,EMEA,64.08548894,615.9,769.80906,17.622
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,LED HD Television,LED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,94,Urban based,Silver,Cust_AMERICAS,EMEA,-43.78137404,-600.05,1097.81856,171.414
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,"\"Cosmic 5\"\" G6\"",Smart Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,814,Active Singles,Referrals,Cust_AMERICAS,EMEA,76.41046278,949.4,995.2425,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,PocketFun ES,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,936,Active Singles,Non Member,Cust_AMERICAS,APAC,37.18503856,360.68,776.93796,36.846
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Play Box,Gaming,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,424,Students,Silver,Cust_AMERICAS,EMEA,-155.1473176,-969.95,500.76918,176.22
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,KeyMax S-Phone,Smart Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,204,Baby Boomers,Platinum,Cust_EMEA,AMERICAS,-85.086021,-540.56,508.88331,83.304
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 16gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,305,Active Singles,Non Member,Cust_EMEA,EMEA,58.26514373,1446.17,1988.12205,82.503
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,50 MP DSLR Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,966,Baby Boomers,Silver,Cust_APAC,EMEA,71.15345687,1300.55,1464.07581,38.448
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Play Box,Gaming,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,457,Students,Silver,Cust_AMERICAS,AMERICAS,53.80474644,821.62,1223.15904,57.672
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,LED HD Television,LED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,870,Baby Boomers,Silver,Cust_AMERICAS,AMERICAS,66.16170632,1556.56,1884.48066,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 16gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,962,Seniors,Platinum,Cust_EMEA,AMERICAS,45.78553222,1101.11,1926.34893,167.409
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Maintenance,Maintenance,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,563,Rural based,Silver,Cust_AMERICAS,AMERICAS,32.22937686,625.15,1553.69169,66.483
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 32gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,708,Students,Silver,Cust_APAC,AMERICAS,11.8940248,145.59,980.47206,101.727
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,10X Smart Phone,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,409,Others,Silver,Cust_AMERICAS,AMERICAS,83.21980294,1368.3,1317.0042,51.264
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,MaxiFun 2000,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,108,Active Singles,Non Member,Cust_AMERICAS,EMEA,79.83451731,1357.57,1362.08448,36.846
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,MaxiFun 2000,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,179,Seniors,Silver,Cust_EMEA,AMERICAS,59.87184915,1060.54,1418.85135,95.319
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,10X Smart Phone,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,962,Seniors,Platinum,Cust_EMEA,EMEA,49.35386724,748.94,1215.50949,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,10X Smart Phone,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,19,Seniors,Non Member,Cust_EMEA,AMERICAS,95.97360895,1530.28,1277.17848,7.209
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,"\"Cosmic 5\"\" G6\"",Smart Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,4,Urban based,Silver,Cust_AMERICAS,AMERICAS,49.70766746,714.16,1150.81272,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,AMOLED 36X Standard,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,930,Active Singles,Gold,Cust_APAC,AMERICAS,11.86600162,142.5,961.92891,49.662
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 32gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,53,Seniors,Non Member,Cust_AMERICAS,AMERICAS,-29.00698708,-301.4,832.28706,128.961
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,AMOLED HD Television,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,683,Students,Silver,Cust_AMERICAS,AMERICAS,76.16900594,1211.27,1273.78224,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,AMOLED HD Television,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,94,Urban based,Silver,Cust_AMERICAS,EMEA,-31.98641697,-477.57,1195.92504,171.414
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Maintenance,Maintenance,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,257,Seniors,Referrals,Cust_APAC,APAC,15.71900517,252.18,1285.0443,0.0
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Play Box,Gaming,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,198,Students,Platinum,Cust_EMEA,AMERICAS,-72.78255229,-807.93,889.15806,96.921
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,PocketFun ES,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,282,Rural based,Non Member,Cust_EMEA,EMEA,-16.44749663,-211.0,1027.57887,189.837
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,PocketFun ES,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,875,Urban based,Referrals,Cust_AMERICAS,EMEA,-37.72671944,-499.0,1059.45867,105.732
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,SoundX Nano 16gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,473,Active Singles,Non Member,Cust_AMERICAS,APAC,66.25856935,956.84,1156.7241,32.841
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,PocketFun ES,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,616,Rural based,Non Member,Cust_EMEA,EMEA,49.15364319,605.45,986.63175,9.612
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,CompCell RX3,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,105,Active Singles,Non Member,Cust_AMERICAS,APAC,17.69590036,218.24,987.85728,168.21
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,AMOLED 36X Standard,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,818,Urban based,Gold,Cust_APAC,APAC,-105.5726235,-1065.27,808.24104,267.534
2017-10-01,2017,2017 HY2,2017 Q4,2017 Week 39,Maintenance,Maintenance,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,380,Seniors,Non Member,Cust_APAC,APAC,36.11737983,489.73,1086.10794,70.488
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,CompCell RX3,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,52,Students,Non Member,Cust_AMERICAS,EMEA,48.50716437,546.05,901.69371,35.244
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,KeyMax S-Phone,Smart Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,458,Urban based,Platinum,Cust_AMERICAS,AMERICAS,84.91894412,928.75,876.04569,28.035
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,MaxiFun 2000,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,707,Seniors,Silver,Cust_APAC,APAC,-30.46394685,-331.99,872.91378,85.707
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,50 MP DSLR Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,836,Students,Non Member,Cust_EMEA,EMEA,25.64111592,218.47,682.47603,11.214
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,"\"Cosmic 5\"\" G6\"",Smart Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,204,Baby Boomers,Platinum,Cust_EMEA,AMERICAS,-20.82049514,-193.26,743.50422,61.677
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,10X Smart Phone,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,64,Active Singles,Gold,Cust_AMERICAS,EMEA,9.952994073,87.66,705.47274,12.015
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,AMOLED 36X Standard,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,875,Urban based,Referrals,Cust_AMERICAS,EMEA,48.67068192,386.27,635.70564,54.468
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,SoundX Nano 32gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,133,Rural based,Silver,Cust_AMERICAS,APAC,-25.67074798,-173.18,540.37062,88.911
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Roving Pro Video Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,411,Baby Boomers,Non Member,Cust_APAC,AMERICAS,30.39061499,260.87,687.57039,40.05
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Maintenance,Maintenance,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,107,Rural based,Gold,Cust_AMERICAS,APAC,6.4847005,71.44,882.43767,92.916
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Maintenance,Maintenance,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,195,Seniors,Platinum,Cust_AMERICAS,AMERICAS,97.54675452,2676.8,2198.04012,6.408
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,X-Station 180,Gaming,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,637,Baby Boomers,Platinum,Cust_EMEA,AMERICAS,30.56006864,334.81,877.55958,44.055
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Maintenance,Maintenance,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,642,Active Singles,Referrals,Cust_APAC,EMEA,38.64841986,410.91,851.6232,55.269
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,CompCell RX3,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,54,Baby Boomers,Gold,Cust_AMERICAS,APAC,-18.49214195,-183.32,794.06334,152.19
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,MaxiFun 2000,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,365,Seniors,Silver,Cust_AMERICAS,EMEA,45.40758903,451.86,797.09112,39.249
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,MaxiFun 2000,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,376,Rural based,Non Member,Cust_EMEA,EMEA,38.00025826,382.56,806.39073,12.015
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Tungsten E LED TV,LED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,811,Seniors,Non Member,Cust_EMEA,AMERICAS,53.86290023,405.76,603.40932,13.617
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,50 MP DSLR Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,70,Urban based,Gold,Cust_EMEA,EMEA,-171.9139825,-1292.69,602.30394,169.011
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,CompCell RX3,Cell Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,570,Students,Gold,Cust_APAC,AMERICAS,4.650629055,44.58,767.82258,21.627
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Roving Pro Video Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,86,Students,Gold,Cust_APAC,EMEA,-145.4651437,-1110.51,611.49942,90.513
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Roving Pro Video Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,563,Rural based,Silver,Cust_AMERICAS,AMERICAS,-67.07210127,-527.73,630.23481,66.483
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,MaxiFun 2000,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,293,Seniors,Silver,Cust_APAC,APAC,-51.41427573,-456.24,710.79138,105.732
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,MaxiFun 2000,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,627,Others,Gold,Cust_APAC,EMEA,22.09834087,183.14,663.82875,23.229
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,SoundX Nano 16gb,Audio,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,647,Active Singles,Silver,Cust_EMEA,EMEA,-21.48605739,-186.08,693.70605,0.0
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,50 MP DSLR Camera,Camera,Digital,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,804,Seniors,Referrals,Cust_EMEA,EMEA,-7.147619115,-50.39,564.69699,44.055
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,AMOLED 36X Standard,AMOLED,TV,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Manufactured Dept.,Guadalupe Office,810,Urban based,Non Member,Cust_APAC,EMEA,42.35413526,283.76,536.64597,45.657
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,PocketFun ES,Portable,Games,FunPod,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Spring Office,31,Active Singles,Non Member,Cust_EMEA,EMEA,-141.7854973,-1003.26,566.77959,119.349
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,"\"Cosmic 5\"\" G6\"",Smart Phones,Communication,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,887,Seniors,Silver,Cust_APAC,APAC,-56.37397622,-414.36,588.75102,101.727
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Wirefree Charger,Accessories,Electronics,BizTech,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Operations Dept.,Mills Office,861,Urban based,Gold,Cust_APAC,EMEA,-489.2279612,-1527.81,250.14429,0.0
2017-10-02,2017,2017 HY2,2017 Q4,2017 Week 40,Home Installation,Install,Services,HomeView,City_London,EN,EN,Local,GBP,United Kingdom,Western Europe,MFG_EMEA,Surplus Dept.,College Office,150,Urban based,Silver,Cust_AMERICAS,AMERICAS,79.45459562,2073.32,2090.16144,64.881
